Order_ID,Order_Date,Region,Segment,Category,Sub_Category,Channel,Customer_ID,Customer_Name,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Year,Month,Month_Name,Quarter,Profit_Margin,Year_Month
ORD-102542,2024-05-09,North,Consumer,Furniture,Chairs,Online,CUST-3373,Arjun Sinha,5,482.97,0.1,2173.38,1496.59,676.79,2024,5,May,Q2,0.3113997552199799,2024-05
ORD-102543,2025-07-17,East,Consumer,Furniture,Bookcases,Retail,CUST-8281,Anaya Sinha,1,94.84,0.05,90.09,67.66,22.43,2025,7,Jul,Q3,0.24897324897324896,2025-07
ORD-102544,2025-03-22,North,Home Office,Technology,Monitors,Partner,CUST-5713,Meera Kumar,5,238.73,0.1,1074.27,879.47,194.8,2025,3,Mar,Q1,0.18133243970324037,2025-03
ORD-102545,2024-07-18,South,Home Office,Technology,Phones,Online,CUST-6950,Anaya Jha,7,781.53,0.0,5470.69,4184.14,1286.55,2024,7,Jul,Q3,0.2351714317572372,2024-07
ORD-102546,2024-12-28,South,Home Office,Office Supplies,Paper,Partner,CUST-3225,Arjun Kumar,7,93.32,0.0,653.23,470.12,183.11,2024,12,Dec,Q4,0.2803147436584358,2024-12
ORD-102547,2025-01-06,South,Home Office,Office Supplies,Binders,Retail,CUST-7090,Isha Das,5,65.35,0.0,326.74,248.28,78.46,2025,1,Jan,Q1,0.24012976678704778,2025-01
ORD-102548,2024-06-11,North,Home Office,Technology,Laptops,Partner,CUST-6623,Isha Sharma,3,822.85,0.1,2221.69,1708.69,513.0,2024,6,Jun,Q2,0.23090530181978583,2024-06
ORD-102549,2024-06-04,West,Consumer,Furniture,Chairs,Retail,CUST-8224,Diya Patel,2,574.83,0.0,1149.66,718.19,431.47,2024,6,Jun,Q2,0.37530226327783867,2024-06
ORD-102550,2024-10-30,West,Home Office,Furniture,Storage,Retail,CUST-9444,Meera Verma,7,84.58,0.1,532.88,387.13,145.74,2024,10,Oct,Q4,0.27349497072511636,2024-10
ORD-102551,2024-11-25,South,Home Office,Furniture,Chairs,Online,CUST-1552,Arjun Kumar,4,147.29,0.05,559.69,451.2,108.48,2024,11,Nov,Q4,0.19382157980310527,2024-11
ORD-102552,2024-09-14,East,Consumer,Office Supplies,Paper,Online,CUST-6870,Riya Jha,6,176.54,0.0,1059.25,789.88,269.36,2024,9,Sep,Q3,0.25429313193297143,2024-09
ORD-102553,2025-02-24,South,Consumer,Furniture,Tables,Online,CUST-4561,Meera Das,3,262.21,0.05,747.3,529.47,217.83,2025,2,Feb,Q1,0.2914893617021277,2025-02
ORD-102554,2025-02-04,South,Home Office,Furniture,Storage,Partner,CUST-6584,Kabir Sinha,5,555.4,0.0,2777.0,2188.61,588.39,2025,2,Feb,Q1,0.21187972632337054,2025-02
ORD-102555,2024-07-17,South,Corporate,Technology,Laptops,Retail,CUST-5173,Kabir Das,1,599.29,0.0,599.29,403.88,195.4,2024,7,Jul,Q3,0.3260524954529527,2024-07
ORD-102556,2024-05-23,West,Consumer,Office Supplies,Binders,Online,CUST-1995,Kabir Sinha,6,116.63,0.05,664.8,404.78,260.02,2024,5,May,Q2,0.3911251504211793,2024-05
ORD-102557,2025-03-30,South,Home Office,Furniture,Bookcases,Online,CUST-7937,Aarav Jha,6,501.72,0.0,3010.31,1894.18,1116.12,2025,3,Mar,Q1,0.37076580152874616,2025-03
ORD-102558,2025-10-14,North,Home Office,Furniture,Chairs,Partner,CUST-4402,Meera Singh,4,572.54,0.15,1946.65,1448.89,497.75,2025,10,Oct,Q4,0.2556956823260473,2025-10
ORD-102559,2025-09-04,West,Consumer,Office Supplies,Labels,Retail,CUST-5940,Diya Roy,2,175.06,0.05,332.62,262.2,70.42,2025,9,Sep,Q3,0.21171306596115688,2025-09
ORD-102560,2024-05-07,West,Consumer,Technology,Accessories,Retail,CUST-6229,Meera Verma,1,399.82,0.0,399.82,263.56,136.26,2024,5,May,Q2,0.3408033615126807,2024-05
ORD-102561,2024-02-11,West,Corporate,Technology,Monitors,Retail,CUST-4346,Anaya Patel,2,634.65,0.05,1205.83,771.36,434.47,2024,2,Feb,Q1,0.36030783775490743,2024-02
ORD-102562,2025-08-22,South,Home Office,Office Supplies,Labels,Retail,CUST-7720,Riya Das,1,61.32,0.2,49.06,38.44,10.61,2025,8,Aug,Q3,0.21626579698328574,2025-08
ORD-102563,2024-08-18,North,Consumer,Office Supplies,Art Supplies,Online,CUST-6599,Arjun Sharma,4,119.26,0.0,477.05,348.9,128.15,2024,8,Aug,Q3,0.26863012262865527,2024-08
ORD-102564,2025-11-11,West,Home Office,Furniture,Storage,Online,CUST-3947,Diya Das,2,271.11,0.0,542.22,389.04,153.17,2025,11,Nov,Q4,0.282486813470547,2025-11
ORD-102565,2025-10-15,North,Corporate,Office Supplies,Art Supplies,Retail,CUST-2755,Arjun Roy,4,116.72,0.0,466.87,306.05,160.82,2025,10,Oct,Q4,0.3444641977424122,2025-10
ORD-102566,2025-10-17,East,Corporate,Office Supplies,Art Supplies,Retail,CUST-3988,Meera Singh,4,73.05,0.0,292.22,216.01,76.21,2025,10,Oct,Q4,0.2607966600506467,2025-10
ORD-102567,2024-03-26,North,Consumer,Office Supplies,Labels,Online,CUST-4532,Anaya Singh,7,78.0,0.15,464.08,353.46,110.61,2024,3,Mar,Q1,0.2383425271504913,2024-03
ORD-102568,2025-08-22,West,Consumer,Office Supplies,Labels,Partner,CUST-9604,Isha Jha,6,51.93,0.05,295.99,208.35,87.64,2025,8,Aug,Q3,0.2960910841582486,2025-08
ORD-102569,2024-09-29,North,Home Office,Furniture,Storage,Partner,CUST-3243,Aditya Sinha,6,278.66,0.05,1588.34,1242.21,346.12,2024,9,Sep,Q3,0.21791304128838915,2024-09
ORD-102570,2025-06-15,West,Consumer,Office Supplies,Paper,Partner,CUST-3601,Anaya Gupta,7,84.9,0.05,564.56,401.14,163.42,2025,6,Jun,Q2,0.2894643616267536,2025-06
ORD-102571,2025-10-20,North,Home Office,Technology,Phones,Online,CUST-9734,Anaya Kumar,2,288.05,0.1,518.49,348.16,170.33,2025,10,Oct,Q4,0.32851163956874774,2025-10
ORD-102572,2025-01-04,West,Corporate,Office Supplies,Paper,Retail,CUST-6142,Meera Gupta,6,130.26,0.1,703.39,556.18,147.21,2025,1,Jan,Q1,0.2092864555936252,2025-01
ORD-102573,2025-10-24,West,Corporate,Office Supplies,Paper,Retail,CUST-3798,Arjun Verma,2,11.48,0.05,21.82,17.4,4.42,2025,10,Oct,Q4,0.20256645279560037,2025-10
ORD-102574,2025-10-05,West,Home Office,Technology,Laptops,Partner,CUST-2316,Isha Sharma,1,307.04,0.05,291.69,195.83,95.86,2025,10,Oct,Q4,0.3286365662175597,2025-10
ORD-102575,2024-07-04,North,Home Office,Furniture,Chairs,Retail,CUST-2972,Isha Sharma,3,410.6,0.0,1231.79,833.97,397.82,2024,7,Jul,Q3,0.32296089430828306,2024-07
ORD-102576,2025-02-26,North,Home Office,Furniture,Bookcases,Retail,CUST-3621,Vivaan Das,1,125.9,0.0,125.9,100.39,25.51,2025,2,Feb,Q1,0.20262112787926925,2025-02
ORD-102577,2025-11-30,East,Corporate,Technology,Accessories,Retail,CUST-4534,Kabir Gupta,1,692.13,0.1,622.92,376.78,246.14,2025,11,Nov,Q4,0.3951390226674372,2025-11
ORD-102578,2024-02-18,East,Corporate,Office Supplies,Art Supplies,Online,CUST-5834,Meera Roy,4,38.11,0.1,137.18,95.7,41.48,2024,2,Feb,Q1,0.302376439714244,2024-02
ORD-102579,2024-08-02,East,Home Office,Furniture,Bookcases,Online,CUST-3444,Isha Sharma,7,343.61,0.0,2405.28,1557.92,847.36,2024,8,Aug,Q3,0.35229162509146544,2024-08
ORD-102580,2025-05-26,North,Corporate,Furniture,Tables,Retail,CUST-3589,Arjun Jha,4,318.06,0.05,1208.62,863.04,345.57,2025,5,May,Q2,0.28592113319322865,2025-05
ORD-102581,2024-11-09,North,Home Office,Technology,Monitors,Retail,CUST-6375,Diya Verma,6,747.59,0.1,4036.96,2995.81,1041.15,2024,11,Nov,Q4,0.2579044627640601,2024-11
ORD-102582,2025-09-28,West,Home Office,Technology,Monitors,Online,CUST-4762,Aarav Sinha,1,272.45,0.15,231.59,178.18,53.4,2025,9,Sep,Q3,0.2305799041409387,2025-09
ORD-102583,2024-09-28,West,Corporate,Furniture,Storage,Retail,CUST-7173,Kabir Das,3,244.54,0.1,660.26,517.66,142.6,2024,9,Sep,Q3,0.21597552479326326,2024-09
ORD-102584,2024-06-12,South,Corporate,Technology,Phones,Online,CUST-7833,Arjun Patel,6,491.07,0.15,2504.43,1845.92,658.52,2024,6,Jun,Q2,0.2629420666578822,2024-06
ORD-102585,2025-08-18,East,Home Office,Office Supplies,Art Supplies,Partner,CUST-7242,Vivaan Sinha,7,172.58,0.1,1087.28,737.95,349.32,2025,8,Aug,Q3,0.32127878743286,2025-08
ORD-102586,2025-07-05,South,Corporate,Office Supplies,Paper,Online,CUST-8723,Arjun Patel,7,82.1,0.15,488.48,322.67,165.81,2025,7,Jul,Q3,0.33944071405175236,2025-07
ORD-102587,2024-04-05,North,Home Office,Office Supplies,Labels,Retail,CUST-9730,Aarav Das,2,159.47,0.15,271.09,213.95,57.14,2024,4,Apr,Q2,0.21077870817809585,2024-04
ORD-102588,2024-05-29,East,Home Office,Furniture,Storage,Online,CUST-3435,Kabir Singh,4,290.88,0.15,989.0,749.12,239.89,2024,5,May,Q2,0.2425581395348837,2024-05
ORD-102589,2025-01-29,North,Home Office,Furniture,Chairs,Retail,CUST-6491,Anaya Sinha,5,229.86,0.1,1034.39,724.41,309.97,2025,1,Jan,Q1,0.2996645365867806,2025-01
ORD-102590,2024-08-18,West,Consumer,Technology,Laptops,Partner,CUST-3141,Arjun Gupta,5,91.42,0.0,457.1,266.76,190.34,2024,8,Aug,Q3,0.41640778823014657,2024-08
ORD-102591,2024-10-07,North,Corporate,Technology,Laptops,Online,CUST-1671,Meera Gupta,1,338.6,0.15,287.81,228.23,59.58,2024,10,Oct,Q4,0.2070115701330739,2024-10
ORD-102592,2024-08-19,West,Home Office,Technology,Laptops,Online,CUST-6677,Aditya Das,1,800.39,0.05,760.37,461.47,298.9,2024,8,Aug,Q3,0.39309809697910225,2024-08
ORD-102593,2024-10-30,South,Consumer,Office Supplies,Labels,Retail,CUST-4347,Vivaan Das,7,137.02,0.05,911.17,601.13,310.04,2024,10,Oct,Q4,0.34026581208775536,2024-10
ORD-102594,2025-02-28,South,Corporate,Technology,Monitors,Partner,CUST-8267,Anaya Sharma,6,159.68,0.0,958.07,632.1,325.97,2025,2,Feb,Q1,0.34023609965868884,2025-02
ORD-102595,2025-08-12,West,Home Office,Furniture,Bookcases,Retail,CUST-7977,Meera Roy,7,420.14,0.15,2499.82,1848.5,651.32,2025,8,Aug,Q3,0.26054675936667443,2025-08
ORD-102596,2025-03-17,East,Corporate,Technology,Accessories,Partner,CUST-8004,Anaya Das,6,718.77,0.2,3450.1,2795.68,654.43,2025,3,Mar,Q1,0.18968435697516012,2025-03
ORD-102597,2024-12-31,North,Home Office,Technology,Accessories,Partner,CUST-5612,Aarav Sharma,6,592.71,0.2,2845.01,1775.17,1069.84,2024,12,Dec,Q4,0.37604085750137956,2024-12
ORD-102598,2024-09-09,South,Consumer,Office Supplies,Labels,Partner,CUST-6632,Aarav Patel,2,116.2,0.05,220.78,179.48,41.3,2024,9,Sep,Q3,0.18706404565630944,2024-09
ORD-102599,2024-11-17,North,Home Office,Technology,Accessories,Partner,CUST-6854,Aarav Roy,5,323.74,0.0,1618.72,1306.34,312.38,2024,11,Nov,Q4,0.19297963823267766,2024-11
ORD-102600,2025-12-19,South,Corporate,Furniture,Chairs,Retail,CUST-8506,Meera Singh,6,446.62,0.1,2411.74,1690.75,720.99,2025,12,Dec,Q4,0.2989501355867548,2025-12
ORD-102601,2025-09-25,West,Corporate,Office Supplies,Labels,Online,CUST-7044,Diya Roy,4,80.17,0.0,320.69,241.67,79.03,2025,9,Sep,Q3,0.24643736942218342,2025-09
ORD-102602,2024-06-24,North,Home Office,Furniture,Chairs,Retail,CUST-5005,Riya Verma,5,95.78,0.0,478.9,278.76,200.14,2024,6,Jun,Q2,0.4179160576320735,2024-06
ORD-102603,2025-05-03,South,Consumer,Office Supplies,Art Supplies,Online,CUST-4052,Kabir Gupta,6,128.02,0.0,768.13,586.12,182.01,2025,5,May,Q2,0.23695207842422505,2025-05
ORD-102604,2024-10-09,East,Home Office,Technology,Monitors,Retail,CUST-2750,Isha Verma,2,714.15,0.05,1356.89,1038.56,318.33,2024,10,Oct,Q4,0.23460265754777465,2024-10
ORD-102605,2025-12-22,South,Corporate,Technology,Monitors,Retail,CUST-5391,Kabir Kumar,4,136.6,0.15,464.44,277.71,186.73,2025,12,Dec,Q4,0.4020540866419774,2025-12
ORD-102606,2025-07-05,East,Corporate,Technology,Monitors,Online,CUST-3407,Meera Roy,1,715.68,0.0,715.68,522.74,192.94,2025,7,Jul,Q3,0.2695897607869439,2025-07
ORD-102607,2025-07-06,East,Consumer,Office Supplies,Paper,Partner,CUST-6509,Kabir Gupta,4,46.31,0.15,157.47,122.26,35.21,2025,7,Jul,Q3,0.22359814567854194,2025-07
ORD-102608,2025-01-01,North,Consumer,Office Supplies,Paper,Partner,CUST-3467,Meera Kumar,3,125.13,0.2,300.32,231.64,68.68,2025,1,Jan,Q1,0.22868939797549284,2025-01
ORD-102609,2025-02-27,South,Home Office,Technology,Laptops,Partner,CUST-8872,Isha Singh,1,236.85,0.1,213.17,153.23,59.94,2025,2,Feb,Q1,0.2811840315241357,2025-02
ORD-102610,2024-07-02,South,Consumer,Office Supplies,Labels,Partner,CUST-1533,Meera Roy,4,155.61,0.15,529.07,309.4,219.67,2024,7,Jul,Q3,0.415200257054832,2024-07
ORD-102611,2024-05-02,East,Consumer,Technology,Monitors,Partner,CUST-8655,Aarav Sinha,7,439.16,0.2,2459.32,1752.33,706.99,2024,5,May,Q2,0.28747377323813084,2024-05
ORD-102612,2025-12-18,West,Corporate,Furniture,Storage,Online,CUST-8696,Isha Patel,5,265.09,0.05,1259.16,922.64,336.52,2025,12,Dec,Q4,0.2672575367705454,2025-12
ORD-102613,2024-12-17,South,Consumer,Furniture,Bookcases,Online,CUST-8929,Kabir Jha,5,196.64,0.0,983.19,627.68,355.51,2024,12,Dec,Q4,0.361588299311425,2024-12
ORD-102614,2025-12-25,West,Corporate,Furniture,Chairs,Online,CUST-4400,Meera Sinha,1,93.0,0.15,79.05,60.86,18.19,2025,12,Dec,Q4,0.23010752688172045,2025-12
ORD-102615,2024-09-23,West,Consumer,Technology,Accessories,Partner,CUST-7764,Vivaan Kumar,3,135.84,0.05,387.14,286.45,100.68,2024,9,Sep,Q3,0.2600609598594824,2024-09
ORD-102616,2025-10-10,North,Corporate,Furniture,Chairs,Partner,CUST-3550,Vivaan Verma,5,122.92,0.1,553.15,401.06,152.1,2025,10,Oct,Q4,0.27497062279670975,2025-10
ORD-102617,2024-09-20,North,Home Office,Technology,Phones,Partner,CUST-4740,Kabir Patel,2,608.8,0.05,1156.73,689.24,467.49,2024,9,Sep,Q3,0.4041478996827263,2024-09
ORD-102618,2025-01-17,North,Consumer,Technology,Phones,Online,CUST-3804,Kabir Verma,2,492.13,0.1,885.84,529.45,356.4,2025,1,Jan,Q1,0.4023299918721213,2025-01
ORD-102619,2024-11-30,West,Corporate,Technology,Accessories,Online,CUST-4505,Anaya Singh,4,697.8,0.05,2651.66,1687.09,964.57,2024,11,Nov,Q4,0.3637608139806763,2024-11
ORD-102620,2024-06-25,South,Home Office,Office Supplies,Labels,Online,CUST-5676,Riya Singh,4,144.47,0.0,577.9,437.6,140.3,2024,6,Jun,Q2,0.24277556670704278,2024-06
ORD-102621,2025-07-02,South,Corporate,Technology,Laptops,Partner,CUST-1178,Diya Kumar,1,338.69,0.15,287.89,194.76,93.13,2025,7,Jul,Q3,0.3234916113793463,2025-07
ORD-102622,2025-01-18,South,Corporate,Office Supplies,Binders,Partner,CUST-9542,Meera Gupta,7,95.46,0.05,634.83,477.27,157.56,2025,1,Jan,Q1,0.24819242946930672,2025-01
ORD-102623,2024-06-01,West,Consumer,Office Supplies,Paper,Partner,CUST-7561,Isha Sharma,7,125.15,0.0,876.06,620.63,255.43,2024,6,Jun,Q2,0.29156678766294547,2024-06
ORD-102624,2024-05-03,East,Corporate,Technology,Accessories,Partner,CUST-1406,Kabir Kumar,1,105.91,0.1,95.32,58.4,36.91,2024,5,May,Q2,0.3872219890893831,2024-05
ORD-102625,2024-07-03,South,Consumer,Furniture,Tables,Partner,CUST-6823,Arjun Kumar,6,234.96,0.1,1268.77,793.82,474.94,2024,7,Jul,Q3,0.37433104502786163,2024-07
ORD-102626,2024-06-07,East,Corporate,Office Supplies,Labels,Retail,CUST-8137,Isha Singh,5,129.84,0.05,616.75,482.1,134.65,2024,6,Jun,Q2,0.21832184839886504,2024-06
ORD-102627,2024-04-29,North,Corporate,Technology,Accessories,Online,CUST-9981,Kabir Singh,5,311.75,0.05,1480.82,1027.04,453.78,2024,4,Apr,Q2,0.3064383247119839,2024-04
ORD-102628,2024-09-02,West,Consumer,Furniture,Chairs,Retail,CUST-2664,Riya Das,7,135.07,0.0,945.48,699.05,246.43,2024,9,Sep,Q3,0.26064009815120365,2024-09
ORD-102629,2024-03-01,West,Home Office,Office Supplies,Paper,Partner,CUST-4706,Isha Gupta,2,15.14,0.05,28.77,21.93,6.84,2024,3,Mar,Q1,0.23774765380604795,2024-03
ORD-102630,2024-04-03,East,Home Office,Office Supplies,Labels,Partner,CUST-1002,Arjun Gupta,2,147.31,0.1,265.16,160.85,104.31,2024,4,Apr,Q2,0.39338512596168346,2024-04
ORD-102631,2025-10-20,South,Corporate,Furniture,Tables,Retail,CUST-1848,Meera Das,2,465.43,0.1,837.77,536.28,301.48,2025,10,Oct,Q4,0.359860104802034,2025-10
ORD-102632,2024-07-21,East,Home Office,Furniture,Storage,Retail,CUST-6817,Vivaan Kumar,1,296.36,0.1,266.73,205.87,60.86,2024,7,Jul,Q3,0.2281708094327597,2024-07
ORD-102633,2025-01-21,North,Corporate,Technology,Monitors,Online,CUST-9870,Meera Jha,2,611.13,0.05,1161.14,906.22,254.92,2025,1,Jan,Q1,0.21954286304838347,2025-01
ORD-102634,2024-11-25,West,Home Office,Furniture,Bookcases,Retail,CUST-1923,Diya Verma,1,329.42,0.15,280.01,174.56,105.45,2024,11,Nov,Q4,0.37659369308238994,2024-11
ORD-102635,2024-10-21,North,Home Office,Technology,Laptops,Online,CUST-3376,Riya Verma,6,340.25,0.05,1939.44,1197.73,741.71,2024,10,Oct,Q4,0.38243513591552203,2024-10
ORD-102636,2024-11-10,South,Home Office,Furniture,Chairs,Partner,CUST-7630,Aditya Verma,4,261.27,0.15,888.33,599.29,289.04,2024,11,Nov,Q4,0.325374579266714,2024-11
ORD-102637,2024-01-29,North,Corporate,Furniture,Tables,Retail,CUST-8387,Aarav Das,6,439.49,0.0,2636.95,1752.61,884.34,2024,1,Jan,Q1,0.33536472060524475,2024-01
ORD-102638,2025-07-04,North,Home Office,Furniture,Tables,Partner,CUST-1164,Aditya Das,6,172.07,0.0,1032.4,775.14,257.26,2025,7,Jul,Q3,0.24918636187524212,2025-07
ORD-102639,2025-01-14,North,Consumer,Technology,Monitors,Online,CUST-1782,Aditya Sharma,5,782.29,0.0,3911.46,2509.89,1401.57,2025,1,Jan,Q1,0.3583240017793867,2025-01
ORD-102640,2024-08-14,East,Consumer,Office Supplies,Binders,Retail,CUST-2015,Aditya Gupta,5,146.78,0.0,733.89,483.83,250.06,2024,8,Aug,Q3,0.34073226232814185,2024-08
ORD-102641,2024-07-30,North,Consumer,Furniture,Tables,Partner,CUST-1010,Arjun Sinha,5,499.84,0.1,2249.27,1359.16,890.1,2024,7,Jul,Q3,0.39572839187825387,2024-07
ORD-102642,2024-04-29,East,Consumer,Technology,Accessories,Online,CUST-5628,Isha Sinha,6,591.76,0.15,3017.99,2103.06,914.93,2024,4,Apr,Q2,0.3031587248466695,2024-04
ORD-102643,2025-02-03,South,Corporate,Furniture,Chairs,Online,CUST-9244,Kabir Verma,6,470.17,0.0,2821.04,1849.39,971.65,2025,2,Feb,Q1,0.3444297138643904,2025-02
ORD-102644,2024-05-25,South,Home Office,Office Supplies,Art Supplies,Retail,CUST-1662,Isha Verma,5,163.34,0.05,775.87,618.65,157.22,2024,5,May,Q2,0.20263703971026073,2024-05
ORD-102645,2025-11-27,East,Consumer,Office Supplies,Art Supplies,Retail,CUST-3533,Isha Singh,2,121.34,0.1,218.41,127.85,90.56,2025,11,Nov,Q4,0.41463302962318577,2025-11
ORD-102646,2025-12-07,North,Corporate,Furniture,Storage,Retail,CUST-6133,Anaya Sinha,5,246.56,0.15,1047.89,780.85,267.04,2025,12,Dec,Q4,0.25483590834915876,2025-12
ORD-102647,2024-07-13,West,Corporate,Office Supplies,Paper,Partner,CUST-9662,Kabir Sinha,7,50.62,0.1,318.89,231.03,87.85,2024,7,Jul,Q3,0.27548684499357146,2024-07
ORD-102648,2025-12-10,West,Consumer,Office Supplies,Labels,Online,CUST-7109,Diya Verma,2,11.2,0.1,20.16,14.2,5.96,2025,12,Dec,Q4,0.29563492063492064,2025-12
ORD-102649,2025-11-09,South,Consumer,Office Supplies,Paper,Online,CUST-1168,Aditya Patel,1,37.01,0.0,37.01,22.7,14.31,2025,11,Nov,Q4,0.38665225614698734,2025-11
ORD-102650,2024-06-11,West,Consumer,Technology,Accessories,Online,CUST-6414,Riya Roy,3,508.25,0.1,1372.28,1008.77,363.51,2024,6,Jun,Q2,0.26489491940420323,2024-06
ORD-102651,2024-09-19,West,Corporate,Office Supplies,Art Supplies,Retail,CUST-3786,Meera Roy,7,131.46,0.0,920.25,660.62,259.64,2024,9,Sep,Q3,0.2821407226297202,2024-09
ORD-102652,2025-08-06,East,Consumer,Technology,Monitors,Online,CUST-3815,Aditya Sinha,3,652.49,0.15,1663.86,1297.62,366.24,2025,8,Aug,Q3,0.22011467310951643,2025-08
ORD-102653,2024-03-29,West,Consumer,Technology,Phones,Retail,CUST-7300,Kabir Das,5,316.35,0.2,1265.42,808.8,456.62,2024,3,Mar,Q1,0.3608446207583253,2024-03
ORD-102654,2025-05-05,North,Consumer,Technology,Phones,Retail,CUST-5119,Aarav Sharma,1,739.98,0.0,739.98,589.18,150.8,2025,5,May,Q2,0.20378929160247575,2025-05
ORD-102655,2024-07-07,North,Home Office,Technology,Laptops,Retail,CUST-3408,Riya Gupta,6,647.04,0.0,3882.25,3180.73,701.51,2024,7,Jul,Q3,0.18069676089896322,2024-07
ORD-102656,2025-09-22,East,Corporate,Office Supplies,Binders,Retail,CUST-5206,Meera Gupta,7,112.48,0.0,787.34,603.78,183.57,2025,9,Sep,Q3,0.23315213249676123,2025-09
ORD-102657,2025-09-03,North,Home Office,Office Supplies,Binders,Online,CUST-1286,Anaya Verma,7,154.15,0.15,917.19,663.25,253.94,2025,9,Sep,Q3,0.2768673884364199,2025-09
ORD-102658,2024-11-21,North,Home Office,Technology,Laptops,Retail,CUST-2600,Kabir Roy,6,783.83,0.05,4467.84,3553.0,914.84,2024,11,Nov,Q4,0.20476113737286922,2024-11
ORD-102659,2024-09-13,South,Corporate,Furniture,Tables,Partner,CUST-8282,Isha Roy,6,258.43,0.0,1550.57,1045.97,504.6,2024,9,Sep,Q3,0.3254287133118789,2024-09
ORD-102660,2024-02-27,West,Corporate,Technology,Accessories,Partner,CUST-3392,Vivaan Sharma,1,176.13,0.0,176.13,123.6,52.53,2024,2,Feb,Q1,0.29824561403508776,2024-02
ORD-102661,2024-03-06,South,Consumer,Office Supplies,Binders,Retail,CUST-3248,Kabir Sinha,7,93.59,0.15,556.86,356.0,200.86,2024,3,Mar,Q1,0.36070107387853323,2024-03
ORD-102662,2025-11-04,West,Consumer,Furniture,Chairs,Online,CUST-9525,Kabir Sinha,4,246.08,0.15,836.66,682.37,154.29,2025,11,Nov,Q4,0.1844118279826931,2025-11
ORD-102663,2025-09-08,East,Home Office,Technology,Laptops,Partner,CUST-6482,Riya Das,2,521.56,0.0,1043.11,745.04,298.08,2025,9,Sep,Q3,0.28576084976656346,2025-09
ORD-102664,2024-11-21,North,Consumer,Office Supplies,Paper,Retail,CUST-2294,Vivaan Sharma,4,172.01,0.1,619.25,461.47,157.79,2024,11,Nov,Q4,0.25480823576907546,2024-11
ORD-102665,2025-06-14,North,Home Office,Office Supplies,Binders,Partner,CUST-2271,Isha Sharma,4,11.26,0.05,42.8,27.56,15.24,2025,6,Jun,Q2,0.35607476635514024,2025-06
ORD-102666,2024-11-25,East,Consumer,Technology,Phones,Partner,CUST-7266,Riya Sinha,1,166.73,0.0,166.73,128.7,38.02,2024,11,Nov,Q4,0.2280333473280154,2024-11
ORD-102667,2024-08-27,North,Corporate,Technology,Phones,Retail,CUST-5438,Isha Das,3,211.6,0.05,603.05,378.52,224.53,2024,8,Aug,Q3,0.37232401956720007,2024-08
ORD-102668,2025-08-03,North,Consumer,Office Supplies,Paper,Partner,CUST-3298,Diya Sinha,5,42.15,0.0,210.73,151.41,59.33,2025,8,Aug,Q3,0.2815451051108053,2025-08
ORD-102669,2025-07-12,North,Consumer,Office Supplies,Labels,Partner,CUST-7436,Kabir Sharma,7,145.32,0.15,864.63,607.34,257.29,2025,7,Jul,Q3,0.29757237199727055,2025-07
ORD-102670,2025-10-22,West,Corporate,Office Supplies,Labels,Retail,CUST-1223,Meera Jha,2,178.0,0.05,338.2,214.35,123.85,2025,10,Oct,Q4,0.3662034299231224,2025-10
ORD-102671,2024-08-31,West,Home Office,Furniture,Bookcases,Partner,CUST-7896,Meera Das,7,517.08,0.15,3076.62,2185.98,890.63,2024,8,Aug,Q3,0.289483264101514,2024-08
ORD-102672,2025-04-10,West,Consumer,Furniture,Bookcases,Online,CUST-6530,Aarav Sinha,6,297.75,0.0,1786.5,1174.17,612.33,2025,4,Apr,Q2,0.34275398824517217,2025-04
ORD-102673,2024-05-27,East,Home Office,Office Supplies,Binders,Retail,CUST-3694,Aarav Das,4,123.79,0.0,495.15,298.28,196.86,2024,5,May,Q2,0.3975764919721297,2024-05
ORD-102674,2024-09-20,South,Corporate,Office Supplies,Paper,Retail,CUST-5902,Kabir Verma,7,25.68,0.05,170.78,137.65,33.13,2024,9,Sep,Q3,0.19399227075769998,2024-09
ORD-102675,2024-11-03,South,Consumer,Furniture,Storage,Partner,CUST-9289,Vivaan Jha,7,369.46,0.15,2198.28,1605.08,593.2,2024,11,Nov,Q4,0.26984733518932985,2024-11
ORD-102676,2025-07-08,South,Corporate,Technology,Accessories,Online,CUST-5210,Meera Jha,4,429.68,0.1,1546.84,965.93,580.9,2025,7,Jul,Q3,0.3755398101936852,2025-07
ORD-102677,2025-02-19,West,Corporate,Furniture,Storage,Retail,CUST-2655,Meera Roy,2,372.1,0.0,744.19,587.31,156.88,2025,2,Feb,Q1,0.21080638009110575,2025-02
ORD-102678,2025-02-01,West,Corporate,Furniture,Bookcases,Partner,CUST-7019,Diya Roy,4,439.79,0.05,1671.2,1123.82,547.38,2025,2,Feb,Q1,0.3275370990904739,2025-02
ORD-102679,2025-02-12,South,Home Office,Office Supplies,Binders,Online,CUST-4480,Diya Das,4,65.97,0.05,250.68,197.74,52.95,2025,2,Feb,Q1,0.21122546673049306,2025-02
ORD-102680,2024-08-10,South,Home Office,Technology,Accessories,Retail,CUST-4517,Aditya Gupta,1,306.77,0.15,260.76,208.33,52.43,2024,8,Aug,Q3,0.20106611443472927,2024-08
ORD-102681,2025-07-15,West,Corporate,Office Supplies,Art Supplies,Online,CUST-4960,Aditya Sinha,3,106.22,0.1,286.79,179.24,107.55,2025,7,Jul,Q3,0.3750130757697269,2025-07
